Respondent_ID,Date,State,Region,Age_Group,Gender,Candidate,Voting_Issue,Confidence_Level,Latitude,Longitude,Year,Month,Day,Weekday,Confidence_Category,Vote_Flag
957,2024-05-10 20:00:00,Uttar Pradesh,Rural,35-44,Female,Candidate B,Inflation,3,26.8467,80.9462,2024,5,10,Friday,Medium,1
958,2024-05-10 21:00:00,Maharashtra,Rural,25-34,Male,Nota,Infrastructure,4,19.7515,75.7139,2024,5,10,Friday,High,1
959,2024-05-10 22:00:00,Karnataka,Urban,45+,Female,Candidate B,Jobs,4,15.3173,75.7139,2024,5,10,Friday,High,1
960,2024-05-10 23:00:00,Odisha,Urban,45+,Male,Candidate A,Healthcare,2,20.9517,85.0985,2024,5,10,Friday,Medium,1
961,2024-05-11 00:00:00,Maharashtra,Rural,35-44,Male,Candidate C,Infrastructure,5,19.7515,75.7139,2024,5,11,Saturday,High,1
962,2024-05-11 01:00:00,Telangana,Rural,45+,Female,Candidate C,Education,5,18.1124,79.0193,2024,5,11,Saturday,High,1
963,2024-05-11 02:00:00,Madhya Pradesh,Rural,45+,Female,Candidate A,Inflation,4,22.9734,78.6569,2024,5,11,Saturday,High,1
964,2024-05-11 03:00:00,Kerala,Rural,35-44,Female,Candidate A,Infrastructure,2,10.8505,76.2711,2024,5,11,Saturday,Medium,1
965,2024-05-11 04:00:00,Odisha,Urban,45+,Female,Candidate A,Inflation,5,20.9517,85.0985,2024,5,11,Saturday,High,1
966,2024-05-11 05:00:00,Tamil Nadu,Urban,35-44,Female,Candidate B,Education,2,11.1271,78.6569,2024,5,11,Saturday,Medium,1
967,2024-05-11 06:00:00,Uttar Pradesh,Urban,18-24,Male,Candidate B,Healthcare,2,26.8467,80.9462,2024,5,11,Saturday,Medium,1
968,2024-05-11 07:00:00,Telangana,Urban,25-34,Female,Candidate B,Healthcare,4,18.1124,79.0193,2024,5,11,Saturday,High,1
969,2024-05-11 08:00:00,Telangana,Urban,25-34,Female,Nota,Education,4,18.1124,79.0193,2024,5,11,Saturday,High,1
970,2024-05-11 09:00:00,Maharashtra,Urban,45+,Female,Candidate C,Inflation,1,19.7515,75.7139,2024,5,11,Saturday,Low,1
971,2024-05-11 10:00:00,Punjab,Urban,45+,Male,Candidate A,Infrastructure,5,31.1471,75.3412,2024,5,11,Saturday,High,1
972,2024-05-11 11:00:00,Maharashtra,Rural,45+,Female,Candidate A,Education,5,19.7515,75.7139,2024,5,11,Saturday,High,1
973,2024-05-11 12:00:00,Karnataka,Rural,25-34,Male,Candidate B,Jobs,5,15.3173,75.7139,2024,5,11,Saturday,High,1
974,2024-05-11 13:00:00,Tamil Nadu,Urban,18-24,Female,Candidate A,Inflation,3,11.1271,78.6569,2024,5,11,Saturday,Medium,1
975,2024-05-11 14:00:00,Gujarat,Rural,18-24,Female,Candidate B,Healthcare,2,22.2587,71.1924,2024,5,11,Saturday,Medium,1
976,2024-05-11 15:00:00,Odisha,Urban,25-34,Male,Candidate C,Education,4,20.9517,85.0985,2024,5,11,Saturday,High,1
977,2024-05-11 16:00:00,Maharashtra,Rural,18-24,Female,Candidate A,Healthcare,5,19.7515,75.7139,2024,5,11,Saturday,High,1
978,2024-05-11 17:00:00,Madhya Pradesh,Urban,25-34,Male,Candidate B,Inflation,1,22.9734,78.6569,2024,5,11,Saturday,Low,1
979,2024-05-11 18:00:00,Bihar,Rural,18-24,Male,Candidate C,Healthcare,5,25.0961,85.3131,2024,5,11,Saturday,High,1
980,2024-05-11 19:00:00,Uttar Pradesh,Rural,35-44,Male,Candidate A,Education,2,26.8467,80.9462,2024,5,11,Saturday,Medium,1
981,2024-05-11 20:00:00,Andhra Pradesh,Urban,35-44,Female,Candidate A,Inflation,2,15.9129,79.74,2024,5,11,Saturday,Medium,1
982,2024-05-11 21:00:00,Maharashtra,Urban,25-34,Female,Candidate B,Jobs,4,19.7515,75.7139,2024,5,11,Saturday,High,1
983,2024-05-11 22:00:00,Madhya Pradesh,Urban,18-24,Female,Candidate A,Education,3,22.9734,78.6569,2024,5,11,Saturday,Medium,1
984,2024-05-11 23:00:00,Odisha,Urban,45+,Male,Nota,Infrastructure,4,20.9517,85.0985,2024,5,11,Saturday,High,1
985,2024-05-12 00:00:00,Madhya Pradesh,Urban,18-24,Female,Candidate A,Education,5,22.9734,78.6569,2024,5,12,Sunday,High,1
986,2024-05-12 01:00:00,Uttar Pradesh,Rural,35-44,Male,Candidate B,Inflation,1,26.8467,80.9462,2024,5,12,Sunday,Low,1
987,2024-05-12 02:00:00,Gujarat,Urban,35-44,Female,Candidate B,Education,4,22.2587,71.1924,2024,5,12,Sunday,High,1
988,2024-05-12 03:00:00,Madhya Pradesh,Rural,18-24,Male,Nota,Jobs,3,22.9734,78.6569,2024,5,12,Sunday,Medium,1
989,2024-05-12 04:00:00,Bihar,Rural,18-24,Male,Candidate A,Jobs,4,25.0961,85.3131,2024,5,12,Sunday,High,1
990,2024-05-12 05:00:00,Madhya Pradesh,Urban,45+,Male,Candidate A,Infrastructure,2,22.9734,78.6569,2024,5,12,Sunday,Medium,1
991,2024-05-12 06:00:00,Madhya Pradesh,Rural,45+,Female,Candidate A,Healthcare,5,22.9734,78.6569,2024,5,12,Sunday,High,1
992,2024-05-12 07:00:00,Madhya Pradesh,Urban,18-24,Male,Candidate A,Inflation,5,22.9734,78.6569,2024,5,12,Sunday,High,1
993,2024-05-12 08:00:00,Kerala,Rural,18-24,Male,Candidate A,Inflation,5,10.8505,76.2711,2024,5,12,Sunday,High,1
994,2024-05-12 09:00:00,Kerala,Urban,18-24,Male,Candidate B,Healthcare,5,10.8505,76.2711,2024,5,12,Sunday,High,1
995,2024-05-12 10:00:00,Gujarat,Rural,18-24,Male,Candidate A,Jobs,5,22.2587,71.1924,2024,5,12,Sunday,High,1
996,2024-05-12 11:00:00,Maharashtra,Rural,25-34,Male,Candidate A,Jobs,5,19.7515,75.7139,2024,5,12,Sunday,High,1
997,2024-05-12 12:00:00,Madhya Pradesh,Urban,18-24,Male,Candidate C,Education,1,22.9734,78.6569,2024,5,12,Sunday,Low,1
998,2024-05-12 13:00:00,Haryana,Urban,45+,Female,Candidate A,Infrastructure,3,29.0588,76.0856,2024,5,12,Sunday,Medium,1
999,2024-05-12 14:00:00,Tamil Nadu,Rural,35-44,Female,Candidate A,Infrastructure,5,11.1271,78.6569,2024,5,12,Sunday,High,1
1000,2024-05-12 15:00:00,Haryana,Rural,25-34,Male,Candidate A,Infrastructure,3,29.0588,76.0856,2024,5,12,Sunday,Medium,1
